step,time_s,stage,active_target,interceptor_x,interceptor_y,interceptor_z,interceptor_vx,interceptor_vy,interceptor_vz,rmse_m,detection_fps,Target_1_pos_x,Target_1_est_x,Target_1_meas_x,Target_1_pos_y,Target_1_est_y,Target_1_meas_y,Target_1_pos_z,Target_1_est_z,Target_1_meas_z,Target_1_threat,Target_1_spoofed,Target_1_jammed,Target_2_pos_x,Target_2_est_x,Target_2_meas_x,Target_2_pos_y,Target_2_est_y,Target_2_meas_y,Target_2_pos_z,Target_2_est_z,Target_2_meas_z,Target_2_threat,Target_2_spoofed,Target_2_jammed,Target_3_pos_x,Target_3_est_x,Target_3_meas_x,Target_3_pos_y,Target_3_est_y,Target_3_meas_y,Target_3_pos_z,Target_3_est_z,Target_3_meas_z,Target_3_threat,Target_3_spoofed,Target_3_jammed
80,4.0,TRACKING,Target_2,92.30934090449917,-11.00945785675077,111.14169907859099,23.859925577872616,-0.33393570413178336,0.3572857431754509,0.8336190077356789,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
81,4.05,TRACKING,Target_2,93.5025133578023,-11.020837349419946,111.15954120251757,23.863449066062685,-0.22758985338351737,0.3568424785317312,0.7881543688240449,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
82,4.1000000000000005,TRACKING,Target_2,94.69583035509824,-11.026870233451055,111.17736039859432,23.866339945918796,-0.12065768062218873,0.35638392153500387,0.7385713174258423,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
83,4.15,TRACKING,Target_2,95.8892610208206,-11.027543783251403,111.19519910970946,23.868613314447227,-0.013470996006976738,0.35677422230298,0.6606477691591585,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
84,4.2,TRACKING,Target_2,97.08277430284505,-11.02283720567187,111.21307167172668,23.87026564048898,0.09413155159066192,0.3574512403444716,0.6116307181440372,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
85,4.25,TRACKING,Target_2,98.27634448044087,-11.012783965510803,111.23097941471708,23.871403551916202,0.201064803221356,0.3581548598081086,0.6547306703939493,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
86,4.3,TRACKING,Target_2,99.46994324191068,-10.997390864450356,111.24895509862593,23.87197522939618,0.30786202120893247,0.3595136781769467,0.6840814497498545,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
87,4.3500000000000005,TRACKING,Target_2,100.66353842590532,-10.976618422383083,111.26699211978755,23.871903679892764,0.41544884134544696,0.3607404232322378,0.6223546398759362,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
88,4.4,TRACKING,Target_2,101.85710067335182,-10.950456525310074,111.28509495318326,23.871244948930293,0.523237941460192,0.36205666791418967,0.6234390230597946,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
89,4.45,TRACKING,Target_2,103.0506072992776,-10.918954089021899,111.3032695019466,23.870132518515494,0.6300487257634908,0.36349097526687035,0.6953071912743528,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
90,4.5,TRACKING,Target_2,104.24402839872518,-10.882092147881982,111.32151823463253,23.86842198895151,0.7372388227983172,0.364974653718716,0.709420453221339,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
91,4.55,TRACKING,Target_2,105.43733716871813,-10.839878404683905,111.33985034262555,23.866175399859177,0.844274863961537,0.36664215986023874,0.7018512743632599,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
92,4.6000000000000005,TRACKING,Target_2,106.63050491830599,-10.79230090154018,111.3582539195943,23.86335499175726,0.9515500628744727,0.3680715393749683,0.7098525448782551,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
93,4.65,TRACKING,Target_2,107.82350479955163,-10.739366583857118,111.37675576639235,23.859997624912776,1.0586863536612603,0.3700369359610507,0.7324455987496257,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
94,4.7,TRACKING,Target_2,109.01630971316997,-10.681071923500772,111.39532592151123,23.856098272366886,1.165893207126928,0.37140310237748114,0.7168547743393059,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
95,4.75,TRACKING,Target_2,110.20889364555353,-10.617423643896199,111.41396022364052,23.851678647671196,1.2729655920914549,0.3726860425856724,0.7422477641144901,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
96,4.800000000000001,TRACKING,Target_2,111.40123082692955,-10.548434731559079,111.43270340083842,23.84674362752043,1.3797782467424224,0.37486354395820226,0.802769352901395,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
97,4.8500000000000005,TRACKING,Target_2,112.59329942877706,-10.474143267101203,111.45159765224328,23.84137203695032,1.4858292891575047,0.3778850280971639,0.8144571558766912,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
98,4.9,TRACKING,Target_2,113.78507483305896,-10.394563404492985,111.47066201127609,23.83550808563801,1.5915972521643558,0.38128718065633227,0.8035238819917474,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
99,4.95,TRACKING,Target_2,114.97653433266235,-10.309715537372437,111.48987789024233,23.829189992067963,1.6969573424109516,0.3843175793248129,0.8283977064518592,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
100,5.0,INTERCEPTED,Target_2,116.16765734274773,-10.219631628066743,111.50922752986541,23.82246020170767,1.801678186113893,0.3869927924616247,0.8945022110501212,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
101,5.050000000000001,INTERCEPTED,Target_2,117.35842817367738,-10.124369643832251,111.52867899409449,23.815416618593055,1.9052396846898307,0.3890292845816341,0.8631939849980119,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
102,5.1000000000000005,INTERCEPTED,Target_2,118.5488225196937,-10.023933194800101,111.5482047263108,23.80788692032642,2.0087289806429953,0.3905146443262157,0.7773667463983969,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
103,5.15,INTERCEPTED,Target_2,119.73881248331794,-9.918305007966264,111.5677839124568,23.79979927248474,2.1125637366767362,0.3915837229200128,0.7411237138191613,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
104,5.2,INTERCEPTED,Target_2,120.92838027302412,-9.80752752806815,111.58741864653351,23.791355794123373,2.2155495979623083,0.3926946815341406,0.7287097957518255,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
105,5.25,INTERCEPTED,Target_2,122.11750343363663,-9.69161487041293,111.60711075565024,23.782463212250285,2.3182531531043695,0.3938421823346134,0.7017114330433482,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
106,5.300000000000001,INTERCEPTED,Target_2,123.30616904578827,-9.5706300564322,111.62684550152255,23.77331224303274,2.4196962796145938,0.3946949174463448,0.7168390930359023,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
107,5.3500000000000005,INTERCEPTED,Target_2,124.49435325933122,-9.444573987183166,111.64659858633127,23.7636842708591,2.521121384980693,0.39506169617431663,0.7319294731734084,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
108,5.4,INTERCEPTED,Target_2,125.68204093325221,-9.313495630080437,111.66638357357994,23.753753478419846,2.6215671420545643,0.39569974497338817,0.7462322677132127,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
109,5.45,INTERCEPTED,Target_2,126.8692150834785,-9.177427229062065,111.6861584893549,23.743483004525594,2.72136802036743,0.3954983154990753,0.7384770767082653,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
110,5.5,INTERCEPTED,Target_2,128.0558534484214,-9.036372414202901,111.70587398026109,23.732767298857993,2.8210962971832645,0.3943098181237609,0.7066205517691376,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
111,5.550000000000001,INTERCEPTED,Target_2,129.24194278630023,-8.890383492534838,111.72554560422303,23.72178675757631,2.9197784333612757,0.3934324792387336,0.7363910379832324,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
112,5.6000000000000005,INTERCEPTED,Target_2,130.42746375675762,-8.739481447910673,111.74519477976062,23.71041940914803,3.0180408924832927,0.3929835107517872,0.7319174509536815,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
113,5.65,INTERCEPTED,Target_2,131.61240557439774,-8.583728576570886,111.76486915721408,23.698836352802516,3.1150574267957456,0.39348754906912076,0.782748635534477,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
114,5.7,INTERCEPTED,Target_2,132.79675428585023,-8.42316364869918,111.7845384050305,23.686974229049465,3.211298557434094,0.3933849563285622,0.7191960891515783,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
115,5.75,INTERCEPTED,Target_2,133.98049047767134,-8.257800672677297,111.80419886773373,23.67472383642201,3.307259520437679,0.393209254064601,0.6670612389281855,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
116,5.800000000000001,INTERCEPTED,Target_2,135.16359717544785,-8.087662546402203,111.82383189391312,23.662133955530212,3.402762525501855,0.3926605235878042,0.6897891863297677,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
117,5.8500000000000005,INTERCEPTED,Target_2,136.34605964394302,-7.912778408137435,111.84338364483429,23.649249369903334,3.497682765295354,0.3910350184232146,0.722603664998264,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
118,5.9,INTERCEPTED,Target_2,137.52785390791712,-7.7331395887201415,111.86285361898761,23.63588527948207,3.5927763883458668,0.38939948306656713,0.638389098291305,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
119,5.95,INTERCEPTED,Target_2,138.70896464790818,-7.548774308752824,111.88224272484273,23.622214799820956,3.687305599346344,0.3877821171021394,0.608251583758428,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
120,6.0,INTERCEPTED,Target_2,139.88938387585245,-7.3597405487811365,111.90155620554295,23.608384558885227,3.7806751994337606,0.38626961400452536,0.5827436093877773,45.78,294.5587553764116,77.83534405849288,134.6246174656003,294.625786682268,77.20192895322157,134.67614081632112,294.5549154459478,78.06413604284141,135.07649657456847,10.0,0,0,276.7934377851819,0.9673789779288741,113.38866819784317,276.9944748970643,0.5658911658463093,113.31476313053744,276.5809869702981,0.9731401190374094,112.58145174605052,10.0,0,0,273.5997330976527,126.5115343238521,101.56566050600696,274.1030432069062,126.50428893248117,101.53233990632323,274.1120751758797,126.64951494163813,101.18943931909826,5.453935550791384,0,0
