run_id,target_id,enable_spoofing,num_targets,noise_std_m,drift_rate_mps,packet_loss_rate_configured,adaptive_ekf_success_threshold_m,ekf_success_rate,rmse_m,interception_time_s,closest_approach_m,intercepted,guidance_efficiency_mps2,spoofing_variance,compute_latency_ms,energy_consumption_j,mission_success_probability,packet_loss_probability,link_snr_db,risk_index_proxy
run_1eff55d1071b,Target_5,False,8,0.65,0.33,0.08,1.6655000000000002,0.07272727272727272,8.88449593736315,10.950000000000001,165.25763431693997,True,11.950325031153014,28.06821109786387,308.0892745250638,1683.0787886993683,0.2990312408487178,0.07999999999999999,-19.923862073591152,0.8739098525715409
run_1eff55d1071b,Target_6,False,8,0.65,0.33,0.08,1.6655000000000002,0.06363636363636363,3.19995977485344,10.600000000000001,231.80383355516443,True,19.178534725740057,0.595759888721773,308.0892745250638,1986.4647120599418,0.3442107661858692,0.07999999999999999,-20.0,0.595606053662803
run_1eff55d1071b,Target_7,False,8,0.65,0.33,0.08,1.6655000000000002,0.24545454545454545,5.496823381176655,7.3500000000000005,38.15604886634338,True,13.345237579490378,20.96206006914264,308.0892745250638,1747.412496974095,0.3581678511963386,0.07999999999999999,-13.279736501387184,0.7782044550253803
run_1eff55d1071b,Target_8,False,8,0.65,0.33,0.08,1.6655000000000002,0.08636363636363636,7.9806486436077115,5.300000000000001,133.34002925580128,True,11.416693634673267,26.836796509460864,308.0892745250638,1645.28233551514,0.313159456634324,0.07999999999999999,-19.101062766163505,0.8664704245001082
run_1f0eb4ad3a66,Track_1,False,5,1.2,0.3,0.05,1.875,1.0,0.2498772476880282,0.55,,False,0.07192083470786964,0.007569001493687833,105.7064124947365,0.0036336182311618587,0.9471723450266513,0.0,0.0,0.07613224332475552
run_1f0eb4ad3a66,Track_2,False,5,1.2,0.3,0.05,1.875,1.0,0.27939622648427537,0.55,,False,1.0463032431587913,0.015128624935415754,105.7064124947365,0.6023020521200962,0.9349537048894195,0.0,0.0,0.0816446547609286
run_1f0eb4ad3a66,Track_3,False,5,1.2,0.3,0.05,1.875,1.0,0.23064928009726615,0.55,,False,1.0587192751241454,0.004199970778453034,105.7064124947365,0.6166624890429135,0.9545799635760873,0.0,0.0,0.07284301563696087
run_1f0eb4ad3a66,Track_4,False,5,1.2,0.3,0.05,1.875,0.25,0.73633283089941,0.55,,False,12.048876844037228,0.5056013227914814,105.7064124947365,316.80604195436035,0.2896513131667794,0.0,0.0,0.35598267391654004
run_1f0eb4ad3a66,Track_5,False,5,1.2,0.3,0.05,1.875,1.0,0.2928935649458124,0.55,,False,0.9530861889766633,0.022377755827487324,105.7064124947365,0.4998971251152623,0.9290523423424362,0.0,0.0,0.08439864564139825
run_1f8b2315dbaf,Target_1,False,8,0.65,0.33,0.28,1.7854999999999999,0.45,9.018058632333561,5.75,187.80301556121836,True,17.403534968015,31.84311948975776,157.73046843514155,1870.3373786450495,0.421328494721087,0.0,0.0,0.7699880528588445
run_1f8b2315dbaf,Target_2,False,8,0.65,0.33,0.28,1.7854999999999999,0.22727272727272727,8.478085654282157,5.9,312.0864745056989,True,17.313153805251787,29.39815412966992,157.73046843514155,1885.951050664432,0.3542117869209503,0.0,0.0,0.7942595841898616
run_1f8b2315dbaf,Target_3,False,8,0.65,0.33,0.28,1.7854999999999999,0.8363636363636363,1.337198463551504,8.85,190.0190111182783,True,22.05812035158395,0.5667466912056248,157.73046843514155,2059.4983727034646,0.7581244782448237,0.0,0.0,0.3216330425994798
run_1f8b2315dbaf,Target_4,False,8,0.65,0.33,0.28,1.7854999999999999,0.4318181818181818,7.348345584895193,8.35,7.165129043333677,True,21.65958020777617,11.995734315177895,157.73046843514155,2077.245556602283,0.4110500913023807,0.0,0.0,0.7597044246511141
run_1f8b2315dbaf,Target_5,False,8,0.65,0.33,0.28,1.7854999999999999,0.3,8.269973837679496,10.950000000000001,155.1351938047917,True,17.129499039634418,22.97438042450333,157.73046843514155,1898.0251798479746,0.3672194469634547,0.0,0.0,0.7903106096341622
run_1f8b2315dbaf,Target_6,False,8,0.65,0.33,0.28,1.7854999999999999,0.19545454545454546,2.96821270200498,9.8,224.00303564394295,True,19.948790370731064,1.1386080594623822,157.73046843514155,1986.0145755058995,0.41298356334758946,0.0,0.0,0.5141470878501062
run_1f8b2315dbaf,Target_7,False,8,0.65,0.33,0.28,1.7854999999999999,0.5909090909090909,5.912295158916905,8.75,42.50928044265564,True,15.77921680545729,25.06373659077755,157.73046843514155,1793.0506335201874,0.4592713306139958,0.0,0.0,0.6876029467562368
